windspeed,date
2.322277267,2021-07-28 02:00:00
2.046738178,2021-07-28 03:00:00
1.761409719,2021-07-28 04:00:00
1.776965212,2021-07-28 05:00:00
2.047908218,2021-07-28 06:00:00
2.496168587,2021-07-28 07:00:00
2.637216153,2021-07-28 08:00:00
2.420675666,2021-07-28 09:00:00
2.096985116,2021-07-28 10:00:00
1.895108124,2021-07-28 11:00:00
1.763796748,2021-07-28 12:00:00
2.256738843,2021-07-28 13:00:00
2.854079972,2021-07-28 14:00:00
2.457371137,2021-07-28 15:00:00
2.122847092,2021-07-28 16:00:00
2.295922136,2021-07-28 17:00:00
1.511982756,2021-07-28 18:00:00
1.860128361,2021-07-28 19:00:00
1.702189549,2021-07-28 20:00:00
1.732596231,2021-07-28 21:00:00
1.873603585,2021-07-28 22:00:00
2.019443616,2021-07-28 23:00:00
2.244866702,2021-07-29 00:00:00
2.739180769,2021-07-29 01:00:00
3.118401315,2021-07-29 02:00:00
3.138917076,2021-07-29 03:00:00
2.964709168,2021-07-29 04:00:00
2.982848088,2021-07-29 05:00:00
2.982848088,2021-07-29 06:00:00
3.025666033,2021-07-29 07:00:00
3.327128353,2021-07-29 08:00:00
3.473322644,2021-07-29 09:00:00
3.034200694,2021-07-29 10:00:00
3.371531113,2021-07-29 11:00:00
4.317368328,2021-07-29 12:00:00
4.307271049,2021-07-29 13:00:00
4.307271049,2021-07-29 14:00:00
4.270426692,2021-07-29 15:00:00
3.925653494,2021-07-29 16:00:00
3.098920291,2021-07-29 17:00:00
3.156518616,2021-07-29 18:00:00
3.238490912,2021-07-29 19:00:00
3.086043985,2021-07-29 20:00:00
2.851424334,2021-07-29 21:00:00
2.6299953,2021-07-29 22:00:00
2.575148745,2021-07-29 23:00:00
2.602258795,2021-07-30 00:00:00
2.373437003,2021-07-30 01:00:00
2.086946365,2021-07-30 02:00:00
1.717328808,2021-07-30 03:00:00
1.324949066,2021-07-30 04:00:00
1.170650196,2021-07-30 05:00:00
1.626508002,2021-07-30 06:00:00
1.352594683,2021-07-30 07:00:00
1.884602265,2021-07-30 08:00:00
2.358385898,2021-07-30 09:00:00
2.526606547,2021-07-30 10:00:00
2.422368952,2021-07-30 11:00:00
2.121846627,2021-07-30 12:00:00
2.159432256,2021-07-30 13:00:00
2.375672795,2021-07-30 14:00:00
2.688504894,2021-07-30 15:00:00
2.924152173,2021-07-30 16:00:00
3.040721072,2021-07-30 17:00:00
2.819722225,2021-07-30 18:00:00
2.317848235,2021-07-30 19:00:00
2.180179585,2021-07-30 20:00:00
2.334180586,2021-07-30 21:00:00
2.102986114,2021-07-30 22:00:00
0.825882474,2021-07-30 23:00:00
0.347748699,2021-07-31 00:00:00
0.420423634,2021-07-31 01:00:00
0.758133827,2021-07-31 02:00:00
1.158054018,2021-07-31 03:00:00
0.820289568,2021-07-31 04:00:00
1.140588387,2021-07-31 05:00:00
0.819229305,2021-07-31 06:00:00
0.607049806,2021-07-31 07:00:00
1.206876678,2021-07-31 08:00:00
1.579400612,2021-07-31 09:00:00
1.837659596,2021-07-31 10:00:00
2.15461364,2021-07-31 11:00:00
2.364191913,2021-07-31 12:00:00
2.148086494,2021-07-31 13:00:00
